,Ethnic,General
soda subcarbonate,0.006134969325153374,0.008695652173913044
buttered breadcrumb,0.006134969325153374,0.008695652173913044
salmon fillet,0.006134969325153374,0.008695652173913044
ox palate,0.006134969325153374,0.008695652173913044
palate,0.006134969325153374,0.008695652173913044
crawfish stock,0.006134969325153374,0.008695652173913044
sweet seasoning,0.006134969325153374,0.008695652173913044
poultry gravy,0.006134969325153374,0.008695652173913044
oil sauce,0.006134969325153374,0.008695652173913044
scallop broth,0.006134969325153374,0.008695652173913044
bread crouton,0.006134969325153374,0.008695652173913044
white fat liver,0.006134969325153374,0.008695652173913044
hard egg yolk,0.006134969325153374,0.008695652173913044
leek white,0.006134969325153374,0.008695652173913044
middling,0.006134969325153374,0.008695652173913044
white french turnip,0.006134969325153374,0.008695652173913044
chump,0.006134969325153374,0.008695652173913044
french turnip,0.006134969325153374,0.008695652173913044
hecker's farina,0.006134969325153374,0.008695652173913044
crawfish broth,0.006134969325153374,0.008695652173913044
mushroom stock,0.006134969325153374,0.008695652173913044
pinion bone,0.006134969325153374,0.008695652173913044
paprika pepper,0.006134969325153374,0.008695652173913044
turnip cabbage,0.006134969325153374,0.008695652173913044
make,0.006134969325153374,0.008695652173913044
black olive,0.06748466257668712,0.008695652173913044
samphire,0.006134969325153374,0.008695652173913044
mustard butter,0.006134969325153374,0.008695652173913044
roast beef,0.006134969325153374,0.008695652173913044
broiler,0.006134969325153374,0.008695652173913044
lady cake,0.012269938650306749,0.008695652173913044
roasted fowl white,0.006134969325153374,0.008695652173913044
petty patty,0.006134969325153374,0.008695652173913044
cabbage heart,0.012269938650306749,0.008695652173913044
white truffle,0.006134969325153374,0.008695652173913044
ox heart,0.006134969325153374,0.008695652173913044
fish isinglass,0.006134969325153374,0.008695652173913044
salmon meat,0.006134969325153374,0.008695652173913044
shiver palate,0.006134969325153374,0.008695652173913044
possum,0.006134969325153374,0.008695652173913044
sour fruit,0.006134969325153374,0.008695652173913044
blackberry vinegar,0.006134969325153374,0.008695652173913044
samp,0.006134969325153374,0.008695652173913044
bitter,0.05521472392638037,0.008695652173913044
white bread sponge,0.006134969325153374,0.008695652173913044
cotosuet,0.006134969325153374,0.008695652173913044
sorghum molass,0.006134969325153374,0.008695652173913044
oleomargarine,0.006134969325153374,0.008695652173913044
lean pigeon,0.006134969325153374,0.008695652173913044
egg white and yolk,0.006134969325153374,0.008695652173913044
processed butter,0.006134969325153374,0.008695652173913044
table sauce,0.006134969325153374,0.008695652173913044
rice croquette,0.012269938650306749,0.008695652173913044
cocoa nib,0.006134969325153374,0.008695652173913044
gravy stock,0.006134969325153374,0.008695652173913044
truffle stock,0.006134969325153374,0.008695652173913044
stuffed olive,0.03067484662576687,0.008695652173913044
steak tenderloin,0.006134969325153374,0.008695652173913044
cook brandy,0.006134969325153374,0.008695652173913044
white button mushroom,0.006134969325153374,0.008695652173913044
shad roe,0.006134969325153374,0.008695652173913044
citron leaf,0.006134969325153374,0.008695652173913044
gravenstein apple,0.006134969325153374,0.008695652173913044
olympia oyster,0.006134969325153374,0.008695652173913044
old brandy,0.006134969325153374,0.008695652173913044
clarify butter,0.006134969325153374,0.008695652173913044
pork gravy,0.006134969325153374,0.008695652173913044
canned mushroom,0.006134969325153374,0.008695652173913044
pickled pear,0.018404907975460124,0.008695652173913044
ginger extract,0.006134969325153374,0.008695652173913044
deodorized pure spirit,0.006134969325153374,0.008695652173913044
potato biscuit,0.006134969325153374,0.008695652173913044
fruit cracker,0.006134969325153374,0.008695652173913044
toasted stale bread,0.006134969325153374,0.008695652173913044
orange white,0.006134969325153374,0.008695652173913044
yellow bartlett pear,0.006134969325153374,0.008695652173913044
logwood,0.006134969325153374,0.008695652173913044
gherkin pickle,0.018404907975460124,0.008695652173913044
tart cherry,0.006134969325153374,0.008695652173913044
crab shell,0.006134969325153374,0.008695652173913044
partridge cream forcemeat,0.006134969325153374,0.008695652173913044
sago broth,0.006134969325153374,0.008695652173913044
veal heart,0.006134969325153374,0.008695652173913044
wild pig,0.006134969325153374,0.008695652173913044
black turtle bean,0.006134969325153374,0.008695652173913044
turtle bean,0.012269938650306749,0.008695652173913044
turkey leg,0.006134969325153374,0.008695652173913044
violet extract,0.006134969325153374,0.008695652173913044
turkey giblet,0.012269938650306749,0.008695652173913044
cook rice,0.006134969325153374,0.008695652173913044
lager beer,0.006134969325153374,0.008695652173913044
quice peel,0.006134969325153374,0.008695652173913044
buttered egg,0.006134969325153374,0.008695652173913044
boil salmon,0.006134969325153374,0.008695652173913044
brioche dough,0.006134969325153374,0.008695652173913044
egg custard,0.006134969325153374,0.008695652173913044
cream fish,0.006134969325153374,0.008695652173913044
maraschino syrup,0.006134969325153374,0.008695652173913044
patty case,0.006134969325153374,0.008695652173913044
dry gin,0.006134969325153374,0.008695652173913044
seasoned cracker crumb,0.006134969325153374,0.008695652173913044
tyrolienne sauce,0.006134969325153374,0.008695652173913044
claw meat,0.006134969325153374,0.008695652173913044
curled celery,0.006134969325153374,0.008695652173913044
velouté sauce,0.006134969325153374,0.008695652173913044
roasted turkey bone,0.006134969325153374,0.008695652173913044
sloe gin,0.006134969325153374,0.008695652173913044
turkish pilaf,0.006134969325153374,0.008695652173913044
yellow-eyed bean,0.006134969325153374,0.008695652173913044
chestnut purée,0.006134969325153374,0.008695652173913044
piquante sauce,0.03067484662576687,0.008695652173913044
pork chop,0.024539877300613498,0.008695652173913044
fired potato ball,0.006134969325153374,0.008695652173913044
honeycomb tripe,0.012269938650306749,0.008695652173913044
old bourbon whisky,0.006134969325153374,0.008695652173913044
fruit cream,0.006134969325153374,0.008695652173913044
sweet soda,0.006134969325153374,0.008695652173913044
porto rico molass,0.006134969325153374,0.008695652173913044
preserved canton ginger,0.006134969325153374,0.008695652173913044
maple,0.006134969325153374,0.008695652173913044
gordon gin,0.006134969325153374,0.008695652173913044
french candied cherry,0.006134969325153374,0.008695652173913044
acid phosphate,0.006134969325153374,0.008695652173913044
candied violet,0.006134969325153374,0.008695652173913044
white creme de menthe,0.006134969325153374,0.008695652173913044
apricot brandy,0.006134969325153374,0.008695652173913044
fig éclair mixture,0.006134969325153374,0.008695652173913044
marrowfat pea,0.006134969325153374,0.008695652173913044
aerate water,0.006134969325153374,0.008695652173913044
meringue glacée mixture,0.006134969325153374,0.008695652173913044
orange filling,0.006134969325153374,0.008695652173913044
prepared chestnut,0.006134969325153374,0.008695652173913044
blackberry brandy,0.006134969325153374,0.008695652173913044
batavia arrack,0.006134969325153374,0.008695652173913044
backbone,0.006134969325153374,0.008695652173913044
tokay wine,0.006134969325153374,0.008695652173913044
pistachio ice cream,0.006134969325153374,0.008695652173913044
leaf green,0.006134969325153374,0.008695652173913044
green nasturtium seed,0.006134969325153374,0.008695652173913044
spitzenberg apple,0.006134969325153374,0.008695652173913044
lean pheasant,0.006134969325153374,0.008695652173913044
roasted apple,0.006134969325153374,0.008695652173913044
nut biscuit,0.006134969325153374,0.008695652173913044
granulated white sugar,0.006134969325153374,0.008695652173913044
white freestone peach,0.006134969325153374,0.008695652173913044
butter cream,0.006134969325153374,0.008695652173913044
cherry wine,0.006134969325153374,0.008695652173913044
strawberry wine,0.006134969325153374,0.008695652173913044
tart peach,0.006134969325153374,0.008695652173913044
dewberry cordial,0.006134969325153374,0.008695652173913044
tar,0.006134969325153374,0.008695652173913044
gum kino,0.006134969325153374,0.008695652173913044
paregoric,0.006134969325153374,0.008695652173913044
licorice root,0.006134969325153374,0.008695652173913044
green rhubarb,0.006134969325153374,0.008695652173913044
willow,0.006134969325153374,0.008695652173913044
dried scotch pea,0.006134969325153374,0.008695652173913044
tart fruit jelly,0.006134969325153374,0.008695652173913044
shank,0.006134969325153374,0.008695652173913044
butter biscuit,0.006134969325153374,0.008695652173913044
white apple marmalade,0.006134969325153374,0.008695652173913044
grape pulp,0.006134969325153374,0.008695652173913044
powdered bread crumb,0.006134969325153374,0.008695652173913044
almond cheese,0.006134969325153374,0.008695652173913044
angelica macaroon,0.006134969325153374,0.008695652173913044
white batter,0.012269938650306749,0.008695652173913044
beef ham,0.006134969325153374,0.008695652173913044
ham forcemeat,0.006134969325153374,0.008695652173913044
stewed canned tomato,0.006134969325153374,0.008695652173913044
hominy bread,0.006134969325153374,0.008695652173913044
chestnut paste,0.006134969325153374,0.008695652173913044
rice bread,0.006134969325153374,0.008695652173913044
mutton head,0.006134969325153374,0.008695652173913044
steamed raisin,0.006134969325153374,0.008695652173913044
citron extract,0.006134969325153374,0.008695652173913044
beef brain,0.012269938650306749,0.008695652173913044
terrapins,0.006134969325153374,0.008695652173913044
pulverized clove,0.006134969325153374,0.008695652173913044
citron apple,0.006134969325153374,0.008695652173913044
ham gravy,0.006134969325153374,0.008695652173913044
stewed salsify,0.006134969325153374,0.008695652173913044
tart apple peel,0.006134969325153374,0.008695652173913044
green fat,0.006134969325153374,0.008695652173913044
apple pickle,0.006134969325153374,0.008695652173913044
nut macaroon,0.006134969325153374,0.008695652173913044
black cap,0.006134969325153374,0.008695652173913044
snow apple,0.006134969325153374,0.008695652173913044
granola crust,0.006134969325153374,0.008695652173913044
brain cake,0.006134969325153374,0.008695652173913044
biscuit cream,0.006134969325153374,0.008695652173913044
plum kernel,0.006134969325153374,0.008695652173913044
green gherkin,0.006134969325153374,0.008695652173913044
green chili,0.03067484662576687,0.008695652173913044
mixed nut,0.012269938650306749,0.008695652173913044
black peppercorn,0.012269938650306749,0.008695652173913044
sweet marjoram leaf,0.006134969325153374,0.008695652173913044
tomata catsup,0.006134969325153374,0.008695652173913044
kid,0.006134969325153374,0.008695652173913044
roasted chicken breast,0.006134969325153374,0.008695652173913044
crabapple juice,0.006134969325153374,0.008695652173913044
game sauce,0.006134969325153374,0.008695652173913044
carolina rice,0.018404907975460124,0.008695652173913044
green string bean,0.012269938650306749,0.008695652173913044
apple dumpling,0.006134969325153374,0.008695652173913044
sugar sand,0.006134969325153374,0.008695652173913044
green vegetable,0.006134969325153374,0.008695652173913044
rabbit forcemeat,0.006134969325153374,0.008695652173913044
asparagus pulp,0.006134969325153374,0.008695652173913044
turkey meat,0.006134969325153374,0.008695652173913044
roasted sparerib,0.006134969325153374,0.008695652173913044
boar head,0.006134969325153374,0.008695652173913044
rusk,0.006134969325153374,0.008695652173913044
summer,0.006134969325153374,0.008695652173913044
winter beet,0.006134969325153374,0.008695652173913044
rum syrup,0.006134969325153374,0.008695652173913044
malt flour,0.006134969325153374,0.008695652173913044
shaving,0.006134969325153374,0.008695652173913044
stewed sugar,0.006134969325153374,0.008695652173913044
highwine,0.006134969325153374,0.008695652173913044
small fruit,0.012269938650306749,0.008695652173913044
stale light bread,0.012269938650306749,0.008695652173913044
white almond,0.006134969325153374,0.008695652173913044
seasoned stock,0.006134969325153374,0.008695652173913044
tartar salt,0.006134969325153374,0.008695652173913044
morel cherry,0.006134969325153374,0.008695652173913044
prepared fruit,0.012269938650306749,0.008695652173913044
apple paste,0.006134969325153374,0.008695652173913044
elm bark,0.006134969325153374,0.008695652173913044
yellow meal,0.006134969325153374,0.008695652173913044
steep bread,0.006134969325153374,0.008695652173913044
canned milk,0.006134969325153374,0.008695652173913044
pork liver,0.012269938650306749,0.008695652173913044
sweeten,0.006134969325153374,0.008695652173913044
dried quince,0.006134969325153374,0.008695652173913044
bacon grease,0.024539877300613498,0.008695652173913044
swedish timbale,0.006134969325153374,0.008695652173913044
flour bread,0.006134969325153374,0.008695652173913044
